comment_id,comment_text,brand,search_term,source,additional_info
7345597352868266760,@MarkThomasWladyslawZyzowski shanks steppers,Puma,YSL,TikTok,"{ likes: 1, date: '2024-03-12 21:49:33'}"
7345558156909527854,Leave it to Puma to make the BLANDEST collabs ever,Puma,Puma,TikTok,"{ likes: 0, date: '2024-03-12 19:17:34'}"
7344484007965704992,remember to boycott puma! from the river to the sea!,Puma,Puma,TikTok,"{ likes: 0, date: '2024-03-09 21:49:34'}"
7344352692242416416,GUYS REMEMBER THAT THESE PPL ARE SUPPORTING ISRAEL AND LUFFY WOULDNT LIKE THAT AS THEY OPRESS FREEDOM,Puma,like,TikTok,"{ likes: 0, date: '2024-03-09 13:19:55'}"
7344112129853801221,How you collaborate with OP but support the literal World Gov of our reality? sh ame on you Puma,Puma,Puma,TikTok,"{ likes: 0, date: '2024-03-08 21:46:18'}"
7347218652456239914,They Look Nice but I would love the RSX ones with One Piece 😭,Puma,love,TikTok,"{ likes: 0, date: '2024-03-17 06:41:14'}"
7346645851680867077,@PUMA what about the one piece rs-x efekt 🥺🥺 can y'all drop it,Puma,Puma,TikTok,"{ likes: 0, date: '2024-03-15 17:38:16'}"
7345817274920338181,I'm Lovely 😱,Puma,love,TikTok,"{ likes: 94, date: '2024-03-13 12:03:02'}"
7347169320652899118,Anxiously waiting for the buggy 1s to be shown off like the other three were….😳😳😳,Puma,like,TikTok,"{ likes: 0, date: '2024-03-17 03:29:41'}"
7345927728947184389,how limited is it? like will i have a chance to get it the 2nd day 😭,Puma,like,TikTok,"{ likes: 0, date: '2024-03-13 19:11:44'}"
7347385298118902546,How to buy it let me know pleaseeeee. Vietnam with loveeee🥹🥹,Puma,love,TikTok,"{ likes: 0, date: '2024-03-17 17:27:40'}"
7346122439204504325,Hello @PUMA . If my comment gets 2k likes will you send me size 10US?,Puma,like,TikTok,"{ likes: 2, date: '2024-03-14 07:47:19'}"
7346269352129544965,really really bad this one..the leather likes made off 10$. its like my leather from my bike's seat.,Puma,like,TikTok,"{ likes: 0, date: '2024-03-14 17:17:12'}"
7346363078764626721,👏 boycott Puma 👏,Puma,Puma,TikTok,"{ likes: 1, date: '2024-03-14 23:21:40'}"
7346209038029603590,i need big size @puma,Puma,Puma,TikTok,"{ likes: 0, date: '2024-03-14 13:23:10'}"
7019798363550286598,nahh Reebok classics are better,Puma,better,TikTok,"{ likes: 1351, date: '2021-10-16 22:42:55'}"
7020242124650119941,I’d take puma and reebok over nike and adidas all day 😁,Puma,Nike,TikTok,"{ likes: 1, date: '2021-10-18 03:24:57'}"
7019912791960322822,But they are pumas end of story.💀,Puma,Puma,TikTok,"{ likes: 2712, date: '2021-10-17 06:07:01'}"
7019829630849090309,Not better than AF1.. but a good alternative,Puma,better,TikTok,"{ likes: 523, date: '2021-10-17 00:44:15'}"
7047424325175427887,You would never catch me wearing pumas,Puma,Puma,TikTok,"{ likes: 1, date: '2021-12-30 09:26:02'}"
7020073531401061126,pumas r actually underrated if these blow up id be happy,Puma,Puma,TikTok,"{ likes: 89, date: '2021-10-17 16:30:42'}"
7030703395698639621,ayo they hard af I have alot of variety in my shoes including pumas the sued and I'm still growing rn vans and Nike over powering my room,Puma,Nike,TikTok,"{ likes: 1, date: '2021-11-15 08:00:05'}"
7020386703324463878,Air Force 1 were popular in like…2000 when I was 10. I’m so shocked they’re back in style,Puma,popular,TikTok,"{ likes: 3, date: '2021-10-18 12:46:01'}"
7019838603392549637,Rebook c85 are better,Puma,better,TikTok,"{ likes: 12, date: '2021-10-17 01:19:06'}"
7019826974776902406,Adidas Fórum 84 are my fav everyday shoes.,Puma,Adidas,TikTok,"{ likes: 13, date: '2021-10-17 00:33:58'}"
7026575626921820975,Off brand adidas continental 80,Puma,Adidas,TikTok,"{ likes: 1, date: '2021-11-04 05:02:29'}"
7019802226688492294,The best for nursing school 🏫 😂😂😂😂😂,Puma,best,TikTok,"{ likes: 32, date: '2021-10-16 22:57:55'}"
7020159455811617541,I have the reebok that look like this.. prefer them to air force ones aswell,Puma,like,TikTok,"{ likes: 1, date: '2021-10-17 22:04:07'}"
7020214803755238150,Oh and I thought I was low shopping on ASOS but y’all be knowning lol,Puma,thought,TikTok,"{ likes: 1, date: '2021-10-18 01:38:55'}"
7019802896544252678,Now the price will go up bro wth,Puma,price,TikTok,"{ likes: 14, date: '2021-10-16 23:00:31'}"
7026614682551780098,thoes cost $165 where I'm from,,,TikTok,"{ likes: nan, date: 'nan'}"
7020407398364300058,Thanks for this. I like being more unique even if its just a little.,Puma,like,TikTok,"{ likes: 1, date: '2021-10-18 14:06:20'}"
7035274990501331717,Puma mad underrated,Puma,Puma,TikTok,"{ likes: 1, date: '2021-11-27 15:40:09'}"
7037392555210179375,He said pumas and I almost puked,Puma,Puma,TikTok,"{ likes: 1, date: '2021-12-03 08:38:03'}"
7037941311857361710,Pumas are fire 🔥,Puma,Puma,TikTok,"{ likes: 1, date: '2021-12-04 20:06:55'}"
7041399197421765381,there good not better than af1,Puma,better,TikTok,"{ likes: 1, date: '2021-12-14 03:45:16'}"
7049916268602082094,I love pumas and all your shoes are dope 😬,Puma,love,TikTok,"{ likes: 1, date: '2022-01-06 02:35:48'}"
7048426314999759662,I have af1 and they have ripple leather like that,Puma,like,TikTok,"{ likes: 1, date: '2022-01-02 02:14:05'}"
7020094227514819333,Puma future riders are the best puma and more comfortable then almost Nike shoes,Puma,best,TikTok,"{ likes: 2, date: '2021-10-17 17:51:00'}"
7043941214957241093,boy said pumas,Puma,Puma,TikTok,"{ likes: 1, date: '2021-12-21 00:09:32'}"
7288926388475609862,is it normal for the undersold to loosen from the sole itself? like mine just loosend and i used them for 3 week so far,Puma,like,TikTok,"{ likes: 1, date: '2023-10-12 04:37:27'}"
7020068853242020613,Pumas are the best for everyday use because been using mine for 4 years,Puma,best,TikTok,"{ likes: 24, date: '2021-10-17 16:12:33'}"
7020103477296890629,just left the puma outlet and puma is extremely underrated..,Puma,Puma,TikTok,"{ likes: 4, date: '2021-10-17 18:26:53'}"
7032095238269649710,l have a flat foot 🦶🦶 I love Pumas and Lugz,Puma,love,TikTok,"{ likes: 1, date: '2021-11-19 02:01:08'}"
7030644428520260357,Retro bommers xilirator better,Puma,better,TikTok,"{ likes: 1, date: '2021-11-15 04:11:13'}"
7030602674207245102,Do the coffee dip with the pumas,Puma,Puma,TikTok,"{ likes: 1, date: '2021-11-15 01:29:26'}"
7030488518237831942,They just look like Adidas continentals,Puma,like,TikTok,"{ likes: 1, date: '2021-11-14 18:06:10'}"
7030166708267107078,they look like forces,Puma,like,TikTok,"{ likes: 1, date: '2021-11-13 21:17:23'}"
7030066182150161158,Nike is better,Puma,better,TikTok,"{ likes: 1, date: '2021-11-13 14:47:19'}"
7029927771758035717,they look good but you will still get clowned for wearing pumas,Puma,Puma,TikTok,"{ likes: 1, date: '2021-11-13 05:50:19'}"
7029806112266371845,Puma is so underrated bro,Puma,Puma,TikTok,"{ likes: 1, date: '2021-11-12 21:58:04'}"
7028493451599889198,Pumas are my favorite. Whole closet full of them.,Puma,favorite,TikTok,"{ likes: 1, date: '2021-11-09 09:05:12'}"
7027692838376899375,they look better and if they more comfy and cheaper thats a steal,Puma,better,TikTok,"{ likes: 1, date: '2021-11-07 05:17:46'}"
7027398416041493254,lokwey af1 look a likes,Puma,like,TikTok,"{ likes: 1, date: '2021-11-06 10:15:05'}"
7026833118875419398,Pumas with the Nike track suit 🤌🏼,Puma,Nike,TikTok,"{ likes: 1, date: '2021-11-04 21:41:21'}"
7026592893432447791,I got a TON of AF1/Nike but I also got a closet full of Pumas that no one will have on but me...you can't wear what everyone else is!,Puma,Nike,TikTok,"{ likes: 1, date: '2021-11-04 06:09:40'}"
7022491301124113158,I didn’t like them until you put them on,Puma,like,TikTok,"{ likes: 1, date: '2021-10-24 04:52:56'}"
7022450674663539462,550 way better then af1,Puma,better,TikTok,"{ likes: 1, date: '2021-10-24 02:15:15'}"
7022276204565054213,Pumas are so comfy period,Puma,Puma,TikTok,"{ likes: 1, date: '2021-10-23 14:58:13'}"
7021119091977192193,copy r better😂😂,Puma,better,TikTok,"{ likes: 1, date: '2021-10-20 12:08:03'}"
7020494033093264134,I hear you but reason I wouldn’t wear them is because the amount of bullying I endured wearing anything but Jordans and Nike wont let me Lmao,Puma,Nike,TikTok,"{ likes: 1, date: '2021-10-18 19:42:27'}"
7020446951712178946,Its puma man,Puma,Puma,TikTok,"{ likes: 1, date: '2021-10-18 16:39:49'}"
7020391283235488518,pumas are v comfy,Puma,Puma,TikTok,"{ likes: 1, date: '2021-10-18 13:03:44'}"
7020271228615492358,AF1 looks better sorry,Puma,better,TikTok,"{ likes: 1, date: '2021-10-18 05:17:56'}"
7020242812055077637,They don’t have my size on asos 😞,Puma,ASOS,TikTok,"{ likes: 1, date: '2021-10-18 03:27:38'}"
7020231346350523142,who here wore And1's before they were a walmart shoe? some of the most comfortable shoes I ever wore. this was like 15 years ago lol,Puma,comfortable,TikTok,"{ likes: 1, date: '2021-10-18 02:43:09'}"
7020209618060280581,Look like girl shoes,Puma,like,TikTok,"{ likes: 1, date: '2021-10-18 01:18:48'}"
7020160336376595206,Puma rsx’s are super good as well,Puma,Puma,TikTok,"{ likes: 1, date: '2021-10-17 22:07:33'}"
7020158894152860421,Puma have best comfortable shoes and have best comfy basketball shoes,Puma,best,TikTok,"{ likes: 1, date: '2021-10-17 22:01:58'}"
7020144214676046593,puma has some fire things. but they are still puma so il pass,Puma,Puma,TikTok,"{ likes: 1, date: '2021-10-17 21:05:08'}"
7020133099165975302,yo pumas are hella comfy tho fr,Puma,Puma,TikTok,"{ likes: 1, date: '2021-10-17 20:21:50'}"
7020110747397309189,i love puma sm. i need for puma classics,Puma,love,TikTok,"{ likes: 1, date: '2021-10-17 18:55:06'}"
7020110340730356485,i don't like the gold thingy,Puma,like,TikTok,"{ likes: 1, date: '2021-10-17 18:53:32'}"
7021281861419041542,reebok classics are better,Puma,better,TikTok,"{ likes: 0, date: '2021-10-20 22:39:39'}"
7020248199244415749,Naaah Vans is the best😌,Puma,best,TikTok,"{ likes: 0, date: '2021-10-18 03:48:34'}"
7044981509023990574,bro Reebok club c are better white color or vintage color fire🔥,Puma,color,TikTok,"{ likes: 0, date: '2021-12-23 19:26:30'}"
7020499349474640645,Puma suedes yes … these naaaaahhh AF1 for my white on white needs,Puma,Puma,TikTok,"{ likes: 0, date: '2021-10-18 20:03:06'}"
7020233564411462406,Puma Force 1s,Puma,Puma,TikTok,"{ likes: 0, date: '2021-10-18 02:51:44'}"
7020232654533133061,Puma....Adidas founders brothers company???,Puma,Adidas,TikTok,"{ likes: 0, date: '2021-10-18 02:48:14'}"
7020194558709711622,Sometimes just got to support Adidas brother 😂,Puma,Adidas,TikTok,"{ likes: 0, date: '2021-10-18 00:20:22'}"
7020192399176434478,Wore pumas all in elementary 🙏🏻🙏🏻🙏🏻,Puma,Puma,TikTok,"{ likes: 0, date: '2021-10-18 00:15:29'}"
7020179251052233478,I like thoes shoes. 🔥💯,Puma,like,TikTok,"{ likes: 0, date: '2021-10-17 23:20:58'}"
7020224230163923718,super comfy tho. love puma,Puma,love,TikTok,"{ likes: 0, date: '2021-10-18 02:15:31'}"
7020119420970730246,Pumas run slim,Puma,Puma,TikTok,"{ likes: 0, date: '2021-10-17 19:28:47'}"
7020167640199561989,I have that on my AF tbh. Pumas are classic tho. Maybe cuz if where I live but not many kicks are underrated here,Puma,classic,TikTok,"{ likes: 0, date: '2021-10-17 22:35:54'}"
7020128413021864710,I want the puma mostro back 😁,Puma,Puma,TikTok,"{ likes: 0, date: '2021-10-17 20:03:40'}"
7020123042366194437,reebok club C’s better,Puma,better,TikTok,"{ likes: 0, date: '2021-10-17 19:42:49'}"
7020104414023189254,550s still better,Puma,better,TikTok,"{ likes: 0, date: '2021-10-17 18:30:31'}"
7020113150557291269,I fell liek it’s be better if the worlds weren’t gold kinda look liek if there for girls,Puma,better,TikTok,"{ likes: 0, date: '2021-10-17 19:04:26'}"
7020110127383184133,A puma to customize,Puma,Puma,TikTok,"{ likes: 0, date: '2021-10-17 18:52:42'}"
7020108623435432709,ngl they look like platform shoes,Puma,like,TikTok,"{ likes: 0, date: '2021-10-17 18:46:52'}"
7020108495920153346,Adidas and Nike combination,Puma,Nike,TikTok,"{ likes: 0, date: '2021-10-17 18:46:26'}"
7020102620803711749,in my opinion ion like em,Puma,opinion,TikTok,"{ likes: 0, date: '2021-10-17 18:23:35'}"
7020221424388653829,What about adidas Stan Smith ?,Puma,Adidas,TikTok,"{ likes: 0, date: '2021-10-18 02:04:37'}"
7020428011078566661,this is just like iPhone and Samsung cheaper but not better,Puma,better,TikTok,"{ likes: 0, date: '2021-10-18 15:26:16'}"
7033929581149651718,Do something with Reebok club c classic 85s,Puma,classic,TikTok,"{ likes: 0, date: '2021-11-24 00:39:19'}"
7020451912936162053,color folks wanna give much more if their money to the white man so they buy nikes instead,Puma,color,TikTok,"{ likes: 0, date: '2021-10-18 16:59:01'}"
7020232578494317317,dude stands like a female 😂,Puma,like,TikTok,"{ likes: 0, date: '2021-10-18 02:47:55'}"
7020214841818923782,#BoycottPuma #FreePalestine #BDS,Puma,Puma,TikTok,"{ likes: 0, date: '2021-10-18 01:39:05'}"
7020214460308734726,They finna be like 120 by next month😂,Puma,like,TikTok,"{ likes: 0, date: '2021-10-18 01:37:35'}"
7236526578704335621,I’ve been saying asos wrong this whole time haven’t I 😅,Puma,ASOS,TikTok,"{ likes: 0, date: '2023-05-23 23:39:17'}"
7029929329979294469,Customize the pumas and do a Tutorial on customizing them and I’ll follow your TikTok,Puma,Puma,TikTok,"{ likes: 0, date: '2021-11-13 05:56:20'}"
7020179599393211142,They look like nurse shoes 🤢🤮,Puma,like,TikTok,"{ likes: 0, date: '2021-10-17 23:22:20'}"
7099871133041771269,if y'all want puma sneakers follow us !,Puma,Puma,TikTok,"{ likes: 0, date: '2022-05-20 17:26:08'}"
7031760335480685358,bro forces are overrated as hell,Puma,overrated,TikTok,"{ likes: 0, date: '2021-11-18 04:21:34'}"
7030129782180856582,I’m sorry bro but they look like shit,Puma,like,TikTok,"{ likes: 0, date: '2021-11-13 18:54:06'}"
7030125511200850735,Pumas my boi,Puma,Puma,TikTok,"{ likes: 0, date: '2021-11-13 18:37:53'}"
7028101564913042222,Put these in coffe like the air forces plsssssss,Puma,like,TikTok,"{ likes: 0, date: '2021-11-08 07:44:06'}"
7021687800211047173,i kinda like them🤷🏼‍♂️,Puma,like,TikTok,"{ likes: 0, date: '2021-10-22 00:54:54'}"
7020504590055441157,You see how you had to say you know the sole from the air force 1. Can’t be better than the best shut that “I wear different things” shit up.,Puma,best,TikTok,"{ likes: 0, date: '2021-10-18 20:23:25'}"
7020042543018738438,Puma suede are made with good Material to But can’t stop rocking the af1😂,Puma,material,TikTok,"{ likes: 0, date: '2021-10-17 14:30:28'}"
7020038849824916229,Bro just buy Nike all courts 😂 they have that material that you are talking abt,Puma,material,TikTok,"{ likes: 0, date: '2021-10-17 14:16:07'}"
7020034558070883077,bruh puma jamming literally best shoes ever,Puma,best,TikTok,"{ likes: 0, date: '2021-10-17 13:59:29'}"
7020024258697298693,now everybody on old Pumas 😂😂😂😂😂,Puma,Puma,TikTok,"{ likes: 0, date: '2021-10-17 13:19:31'}"
7020019607440245509,sold reebok classic is also great too,Puma,classic,TikTok,"{ likes: 0, date: '2021-10-17 13:01:27'}"
7020018846539563782,I want sum pumas bro,Puma,Puma,TikTok,"{ likes: 0, date: '2021-10-17 12:58:32'}"
7020016611327230725,puma = underated,Puma,underated,TikTok,"{ likes: 0, date: '2021-10-17 12:49:50'}"
7020014714550289157,Balances are better,Puma,better,TikTok,"{ likes: 0, date: '2021-10-17 12:42:30'}"
7020013393813766917,I love pumas and I even turned my girl onto them. Now she won’t wear anything else they’re the best,Puma,love,TikTok,"{ likes: 0, date: '2021-10-17 12:37:21'}"
7335122074196509446,Adidas superstar chunky o los DC shoes>>>>>>,Puma,Adidas,TikTok,"{ likes: 1, date: '2024-02-13 16:20:07'}"
7335216640924549893,las adidas bad bunny back to school >>,Puma,Adidas,TikTok,"{ likes: 0, date: '2024-02-13 22:27:18'}"
7338566609911677701,puma o vans?😂😂,Puma,Puma,TikTok,"{ likes: 0, date: '2024-02-22 23:06:54'}"
7334435167057281798,Nike Air Monarch🦋,Puma,Nike,TikTok,"{ likes: 1, date: '2024-02-11 19:54:42'}"
7264625965640647456,Puma Rebound isnt that bad,Puma,Puma,TikTok,"{ likes: 107, date: '2023-08-07 16:59:40'}"
7191987822478639915,Puma tryna be like Jordan 💀,Puma,like,TikTok,"{ likes: 285, date: '2023-01-23 23:06:08'}"
7235415256401543941,Puma rebound are really good and there is a lot of different thing then Jordan’s first the material and there made bigger😁 so yes there good😁😁,Puma,material,TikTok,"{ likes: 42, date: '2023-05-20 23:46:41'}"
7210843392987874054,guys...I actually have puma rebound... I would like to change them for some jordan 1 but my mom sais they look the same...😞😞,Puma,like,TikTok,"{ likes: 2, date: '2023-03-15 18:35:22'}"
7261327401250226970,i litterly have Puma Rebounds what is your problem,Puma,Puma,TikTok,"{ likes: 2, date: '2023-07-29 19:39:24'}"
7261372787661521690,those are just hightops and also so comfortable and cheaper than the jordan💀,Puma,comfortable,TikTok,"{ likes: 75, date: '2023-07-29 22:35:28'}"
7240998857892004654,they are cheaper i have a pair,Puma,cheap,TikTok,"{ likes: 26, date: '2023-06-05 00:54:03'}"
7238434424982061866,Tryna be nike,Puma,Nike,TikTok,"{ likes: 1, date: '2023-05-29 03:02:39'}"
7341862636034130730,Bro has beaf with every shoe except Nikes/Jordans,Puma,Nike,TikTok,"{ likes: 1, date: '2024-03-02 20:16:59'}"
7277970510317798176,I love and I have got puma rebound joy,Puma,love,TikTok,"{ likes: 1, date: '2023-09-12 16:03:03'}"
7342991315364463393,what's the problem whit Puma Rebound?,Puma,Puma,TikTok,"{ likes: 0, date: '2024-03-05 21:17:03'}"
7237053499808154394,bro they are just better,Puma,better,TikTok,"{ likes: 3, date: '2023-05-25 09:44:43'}"
7264619915041456928,i have those i love them,Puma,love,TikTok,"{ likes: 2, date: '2023-08-07 16:36:02'}"
7276819016626766624,I don't understand why you should insult people with these shoes it's not like everyone has to have Jordans someone like me can like them,Puma,like,TikTok,"{ likes: 1, date: '2023-09-09 13:35:01'}"
7266751891575866144,they trynna be like Jordan but they cool,Puma,like,TikTok,"{ likes: 2, date: '2023-08-13 10:29:11'}"
7234681400959992619,its a wannabe nike,Puma,Nike,TikTok,"{ likes: 2, date: '2023-05-19 00:19:07'}"
7343401237980709678,Jordans are bland and overpriced imo 🤷‍♀️. would def prefer these.,Puma,price,TikTok,"{ likes: 0, date: '2024-03-06 23:47:29'}"
7299978986452583201,i bought today puma rebound the same from second photo and i see this?,Puma,Puma,TikTok,"{ likes: 0, date: '2023-11-10 23:27:44'}"
7282018666715415329,First of all Puma rebound IS good second thé shoe IS comfortable,Puma,comfortable,TikTok,"{ likes: 0, date: '2023-09-23 13:52:15'}"
7324922930437538602,Normal pumas Aren't that bad I think? 😭 I just got them.,Puma,Puma,TikTok,"{ likes: 0, date: '2024-01-17 04:42:31'}"
7273306998207808262,Puma is not bad bruh,Puma,Puma,TikTok,"{ likes: 0, date: '2023-08-31 02:26:08'}"
7265546900253016878,that is mean puma is better than Jordan but I know that Jordans are like more expensive than pumas like pumas are really comfortable and don't be mean,Puma,comfortable,TikTok,"{ likes: 0, date: '2023-08-10 04:33:00'}"
7309266572715295531,shoes are shoes. pumas a cheep and thats why i wear them.,Puma,Puma,TikTok,"{ likes: 0, date: '2023-12-06 00:07:47'}"
7259571434728850219,if y'all think theses are ugly then you have to think Jordans are ugly cus they literally look alike,Puma,like,TikTok,"{ likes: 0, date: '2023-07-25 02:05:14'}"
7291751614826185504,they are better than Jordan,Puma,better,TikTok,"{ likes: 0, date: '2023-10-19 19:20:49'}"
7310027351873110827,people when someone doesn't have Jordan's or nikes: 😱😰😨,Puma,Nike,TikTok,"{ likes: 0, date: '2023-12-08 01:19:52'}"
7281087957390213934,Puma rebounds are but bad,Puma,Puma,TikTok,"{ likes: 0, date: '2023-09-21 01:40:18'}"
7282013283111502624,Puma aint bad,Puma,Puma,TikTok,"{ likes: 0, date: '2023-09-23 13:31:10'}"
7282561415477969707,Bro they’re just like Jordan’s but oh Jordan’s there the same thing like,Puma,like,TikTok,"{ likes: 0, date: '2023-09-25 00:58:03'}"
7206400847966831365,low is way better than this😂,Puma,better,TikTok,"{ likes: 0, date: '2023-03-03 19:16:05'}"
7192516784913302278,Puma koalas high and chikago air Gordans,Puma,Puma,TikTok,"{ likes: 0, date: '2023-01-25 09:19:10'}"
7312883666442699553,idk why u hate them theyre almost the same as jordan 1,Puma,hate,TikTok,"{ likes: 0, date: '2023-12-15 18:04:07'}"
7325567199674237729,the Last colorway Isnt that baf,Puma,color,TikTok,"{ likes: 0, date: '2024-01-18 22:22:45'}"
7230289838188184363,I’m sorry but they look just like Jordan’s how are they ugly,Puma,like,TikTok,"{ likes: 0, date: '2023-05-07 04:17:39'}"
7326469469281485574,puma is good btw why do you find it ugly? I mean why,Puma,Puma,TikTok,"{ likes: 0, date: '2024-01-21 08:43:35'}"
7282792885157692202,🤡When you don't know Classic Street fashion!😢💯,Puma,classic,TikTok,"{ likes: 2, date: '2023-09-25 15:56:40'}"
7196336607200396038,They look exactly like Jordan’s how are they ugly 💀,Puma,like,TikTok,"{ likes: 2, date: '2023-02-04 16:21:45'}"
7247999653592990491,Very ugly 😳 #boycottpuma and support #FreePalestine🇵🇸 stained in Palestinian blood 🩸 of innocent kids & babies,Puma,Puma,TikTok,"{ likes: 1, date: '2023-06-23 21:41:02'}"
7314680449804518150,These jordan meat riders will say puma rebounds there rip off jordan 1s and then call the rebounds ugly💀,Puma,Puma,TikTok,"{ likes: 0, date: '2023-12-20 15:11:44'}"
7305302638408467233,I want to get my first pair because I like them,Puma,like,TikTok,"{ likes: 0, date: '2023-11-25 07:46:11'}"
7289120671744213803,Its like saying dunks and jordan 1’s are ugly… same silhouette 🤦🏻‍♂️,Puma,like,TikTok,"{ likes: 0, date: '2023-10-12 17:11:41'}"
7267190346529374981,😂 they say its ugly but they wear jordan 1🤓🤦🏻‍♂️if this is ugly then they are both ugly but this have more high quality material and confy😂,Puma,quality,TikTok,"{ likes: 0, date: '2023-08-14 14:50:21'}"
7239433883048411930,They’re good y’all be saying “fake Jordan’s” like bro that’s how basketball shoes look like,Puma,like,TikTok,"{ likes: 0, date: '2023-05-31 19:41:09'}"
7230262221799097130,they aren't Bad bruh dont get me wrong i love jordans but These shoes are so comfy compared to jdns and They js shoes like they do the same shit,Puma,love,TikTok,"{ likes: 0, date: '2023-05-07 02:30:18'}"
7192418533157290795,This song is worse than the puma 1’s…,Puma,worse,TikTok,"{ likes: 0, date: '2023-01-25 02:57:27'}"
7183237333657977642,I hate air forces too but the pumas big ahh laces 💀,Puma,hate,TikTok,"{ likes: 725, date: '2022-12-31 09:10:06'}"
7183248249654379306,Where can u get the pumas?,Puma,Puma,TikTok,"{ likes: 0, date: '2022-12-31 09:52:58'}"
7183339817324315435,Air forces better than that😂,Puma,better,TikTok,"{ likes: 2, date: '2022-12-31 15:47:35'}"
7183499927635378990,Af1 deff better then those😭,Puma,better,TikTok,"{ likes: 4, date: '2023-01-01 02:08:43'}"
7183545212856173358,Tik tok making me wanna stop wearing pumas😭,Puma,Puma,TikTok,"{ likes: 1, date: '2023-01-01 05:04:29'}"
7238305973877801770,I have puma suedes but they aren’t better than af1’s,Puma,better,TikTok,"{ likes: 1, date: '2023-05-28 18:44:24'}"
7183365504739951402,I love Pumas 😏,Puma,love,TikTok,"{ likes: 3, date: '2022-12-31 17:27:14'}"
7289121502123803434,Nah forreal puma has been killing it they takes risks and look dope,Puma,Puma,TikTok,"{ likes: 1, date: '2023-10-12 17:14:39'}"
7269891509422834475,i wear pumas,Puma,Puma,TikTok,"{ likes: 1, date: '2023-08-21 21:32:17'}"
7296294307274769198,How do u lace them like that,Puma,like,TikTok,"{ likes: 0, date: '2023-11-01 01:08:37'}"
7261989577230943022,In my opinion I think Air Force are better,Puma,opinion,TikTok,"{ likes: 0, date: '2023-07-31 14:29:15'}"
7183357783260398378,Just got me another pair of pumas😩,Puma,Puma,TikTok,"{ likes: 0, date: '2022-12-31 16:57:13'}"
7206366901797307137,Puma is the best!,Puma,best,TikTok,"{ likes: 0, date: '2023-03-03 17:04:26'}"
7207947632357606187,I wear air forces and I still use pumas,Puma,Puma,TikTok,"{ likes: 0, date: '2023-03-07 23:18:22'}"
7183364554074997546,At least it’s a more popular brand than the 1 dollar shoe🤣,Puma,popular,TikTok,"{ likes: 2, date: '2022-12-31 17:23:27'}"
7210771929334383365,Af1 are much better than this shi 💀,Puma,better,TikTok,"{ likes: 0, date: '2023-03-15 13:58:15'}"
7200905453777158958,Bro thought he ate with this 😂,Puma,thought,TikTok,"{ likes: 0, date: '2023-02-16 23:51:08'}"
7183896348793340714,Air Forces are wayyy better than pumas.. pumas😂😂,Puma,better,TikTok,"{ likes: 0, date: '2023-01-02 03:47:05'}"
7183609941612593962,bruh dont compare air forces w pumas 😂😂😂,Puma,Puma,TikTok,"{ likes: 0, date: '2023-01-01 09:15:58'}"
7183430240962020139,It’s called pumas with the chucky laces only real foos where that,Puma,Puma,TikTok,"{ likes: 0, date: '2022-12-31 21:38:29'}"
7183382139506279214,air forces look way better than those 💀,Puma,better,TikTok,"{ likes: 0, date: '2022-12-31 18:31:48'}"
7184583619634201390,nah pumas comfortable too...I love my phat laces😁,Puma,love,TikTok,"{ likes: 1, date: '2023-01-04 00:14:06'}"
7208193815298769669,forces are the best and most godly sneakers compared to shitty ahh pumas💀,Puma,best,TikTok,"{ likes: 0, date: '2023-03-08 15:13:44'}"
7200974257982243627,u only got them cus u trend hopping,Puma,trend,TikTok,"{ likes: 2, date: '2023-02-17 04:18:05'}"
7183334061473497898,only wannabe net bangers wear pumas 😂😂,Puma,Puma,TikTok,"{ likes: 1, date: '2022-12-31 15:25:24'}"
7208375220990772014,Ngl air forces better,Puma,better,TikTok,"{ likes: 0, date: '2023-03-09 02:57:39'}"
7203982555488748331,fr air forces are like clown shoes 😂,Puma,like,TikTok,"{ likes: 0, date: '2023-02-25 06:52:00'}"
7202049954449097514,Y’all used to shit on puma do heavy,Puma,Puma,TikTok,"{ likes: 0, date: '2023-02-20 01:52:20'}"
7200879704932860715,Af1 look so much better,Puma,better,TikTok,"{ likes: 0, date: '2023-02-16 22:11:18'}"
7193575978487497515,I wear puma suede Galaxy 😎,Puma,Puma,TikTok,"{ likes: 0, date: '2023-01-28 05:49:04'}"
7183440928783778606,pumas are my shit 😳,Puma,Puma,TikTok,"{ likes: 0, date: '2022-12-31 22:19:56'}"
7183369643327275819,i be having my pumas and i hate when people say “why yo laces so big” like it’s hella annoying,Puma,hate,TikTok,"{ likes: 0, date: '2022-12-31 17:43:22'}"
7183229719307027242,Some dude said Ew bro you want adidas😂 I have superstars,Puma,Adidas,TikTok,"{ likes: 0, date: '2022-12-31 08:40:45'}"
7252221425250681606,looks like the NBs 550,Puma,like,TikTok,"{ likes: 5, date: '2023-07-05 06:43:18'}"
7265783544436458245,Looks like NB 550 and Asics EX89,,,TikTok,"{ likes: nan, date: 'nan'}"
7252439435857675013,puma x santa helena,Puma,Puma,TikTok,"{ likes: 0, date: '2023-07-05 20:49:26'}"
7267523343917187846,550 New Puma 🔥🔥🔥🔥,Puma,Puma,TikTok,"{ likes: 0, date: '2023-08-15 12:22:28'}"
7236702058450764550,@Bean Bean Authentic i like it,Puma,like,TikTok,"{ likes: 1, date: '2023-05-24 11:00:07'}"
